,type_post,username,nafme,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,liank.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
36964,,"""cokidistortion""",,3126,2939,','nan,"'Kota ketiga DCDC ShoutOut Ngabuburit!\nBuka bareng DCDC Community. Sukabumi,\n\n@allegrasurken89 Cafe, Jalan Suryakencana no. 89, Sukabumi mulai pukul 14.00.\n.\nTalkshow Empat Presiden\n(@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad),\nSharing Session @agc_music_school, dan DCDCs Friends Trade Market.\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36965,,"""ipang_priyono""",,2906,1042,','nan,"'Kota ketiga DCDC ShoutOut Ngabuburit! buka bareng DCDC Community. Sukabumi, Allegra Cafe, Jalan Suryakencana no. 89, Sukabumi mulai pukul 15.00.\n.\nTalkshow Empat Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad), Sharing Session @agc_music_school, dan DCDCs Friends Trade Market. .\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36966,,"""solihin_maso""",,2378,2574,','nan,"'Kota ketiga DCDC ShoutOut Ngabuburit! buka bareng DCDC Community. Sukabumi, Allegra Cafe, Jalan Suryakencana no. 89, Sukabumi mulai pukul 15.00.\n.\nTalkshow Empat Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad), Sharing Session @agc_music_school, dan DCDCs Friends Trade Market. .\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36967,,"""bang_damin""",,5147,1710,','nan,"'Kota ketiga DCDC ShoutOut Ngabuburit! buka bareng DCDC Community. Sukabumi, Allegra Cafe, Jalan Suryakencana no. 89, Sukabumi mulai pukul 15.00.\n.\nTalkshow Empat Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad), Sharing Session @agc_music_school, dan DCDCs Friends Trade Market. .\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36968,,"""suyartha""",,5445,1704,','nan,'I Will Rock #dcdcshoutout,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36969,,"""regi_lazuardi""",,980,1706,','nan,"'Drummer itu terbagi jadi dua jenis, yang main sambil calangap dan main sambil balem. Drummer jenis apakah kamu ?\n.\n.\n.\n.\nThrowback DCDC ShoutOut Day 13 Mei 2018 with @mesiasofficial\n\ud83d\udcf8 : @fahmiramdhani15\n.\n.\n.\n.#dcdc\n#dcdcmusikkita\n#dcdcshoutout \n#drummerindonesia \n#drummerwakanda \n#drummers \n#deathcore",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36970,,"""deri_gusriadi""",,1536,2710,','nan,'DCDC ngabuburit taun kamari taun ayeunamah te kabagean di bandung  #dcdcmusikkita #dcdcshoutout #dcdcngabuburit  #janganberisikmaringomongyangbaik #janganberisiklebihkhidmatlebihnikmat #dcdcngabuburit2017,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36971,,"""lesta_roses""",,609,2432,','nan,'\ud83c\udfbc\ud83c\udfb5 #latepost #DCDC #dcdcshoutout #djarumcoklat #majalengkahits #music,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36972,,"""zona_distorsi_official""",,1754,1756,','nan,"'#Repost @dcdc.official (@get_repost)\n\u30fb\u30fb\u30fb\nKota kedua untuk DCDC ShoutOut Ngabuburit! buka bareng DCDC Community. Cianjur di Area Pujasera Cipanas, Jln Raya Cipanas mulai pukul 15.00.\n.\nTalkshow Empat Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad), Sharing Session @agc_music_school, dan DCDCs Friends Trade Market.\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36973,,"""cianjursoilsoul""",,1458,2594,','nan,"'#Repost @dcdc.official (@get_repost)\n\u30fb\u30fb\u30fb\nKota kedua untuk DCDC ShoutOut Ngabuburit! buka bareng DCDC Community. Cianjur di Area Pujasera Cipanas, Jln Raya Cipanas mulai pukul 15.00.\n.\nTalkshow Empat Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad), Sharing Session @agc_music_school, dan DCDCs Friends Trade Market.\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36974,,"""purnama.s.h""",,4747,1290,','nan,"'#Repost @dcdc.official (@get_repost)\n\u30fb\u30fb\u30fb\nKota kedua untuk DCDC ShoutOut Ngabuburit! buka bareng DCDC Community. Cianjur di Area Pujasera Cipanas, Jln Raya Cipanas mulai pukul 15.00.\n.\nTalkshow Empat Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad), Sharing Session @agc_music_school, dan DCDCs Friends Trade Market.\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama\n#DsoCianjur\n#cianjur\n#EventCianjur",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36975,,"""lesta_roses""",,609,2432,','nan,'#latepost #DCDC #dcdcshoutout #djarumcoklat #majalengka #majalengkahits #music,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36976,,ozradiobandung,,2475,687,','nan,'Yuk ikutan kuis kuis kuis! #DCDCSubStereo pic.twitter.com/rynhOjAeQN,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36977,,ZamzamiM,,1548,924,','nan,"'Djarum coklat, saat tepat, saat melepas gundah hati~",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36978,,YogaDamaseka,,3647,919,','nan,'@ozradiobandung Hapannya ngekodo semua puasa yg dari smp sampai sekarang sama bagi bagi tajil setiap hari di bulan puasa tahun depan biar di beri kesempatan buat puasa berjamaah di bulan ramadhan #dcdcsubstereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36979,,Trezna_Bathosai,,4553,2600,','nan,"'@ozradiobandung Harapan terbesar kalau berhasil beresin puasa 1 bulan mah, mau minta dana anggaran rumah tangga naek. Geuningan sembako jeung cengek udah naraek. Harga daging hayam anu asalna 30rbu jadi 40rbu. Daging sapi anu tina 90rbu jadi 120rbu. Puyeung emak #DCDCSubStereo",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36980,,Trezna_Bathosai,,4553,2600,','nan,"'@ozradiobandung Sekarang pan jamannya jaman nyinyir dan kepo, termasuk saya. Nah selama bulan ramadhan ini saya berniat buat menahan nyinyir dan kepo. Apalagi kepoin mantan dan nyinyirin gebetanna nu ayeuna. Nah siapa tau setelah ramadhan nyinyir dan keponya minggat dari jiwa ini. #DCDCSubStereo",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36981,,lestarii_r,,5887,2990,','nan,'@ozradiobandung Selalu berbuat baik pada orang #DCDCSubStereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36982,,lestarii_r,,5887,2990,','nan,'@ozradiobandung Badan semoga kurusan biar enak dibawa lari ?#DCDCSubStereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36983,,lestarii_r,,5887,2990,','nan,'@ozradiobandung Memperkuat silaturahmi dg tetangga #DCDCSubStereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36984,,lestarii_r,,5887,2990,','nan,'@ozradiobandung Bisa jagak mulut agar tak menyakiti hati orang lain  #DCDCSubStereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36985,,lestarii_r,,5887,2990,','nan,'@ozradiobandung Semakin meningkat keimanan dan ketaqwaan kita kepada yg Maha Esa  #DCDCSubStereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36986,,lestarii_r,,5887,2990,','nan,'@ozradiobandung Semoga disetiap kesabaran yg kita miliki selalu menjadi benteng akan datangnya musibah atau ujian #DCDCSubStereo,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36987,,neni_yuliani,,1116,2933,','nan,"'@ozradiobandung tamat puasa harapanny pohon buah tetangga sebelah ditebang sama yg punyany soalny menghalangi jalan keluar kami,buahny banyak tak pernah ngasih juga,jd anak kakak iparku jd ngacay pengen buah tetangga #DCDCSubStereo",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36988,,neni_yuliani,,1116,2933,','nan,"'@ozradiobandung harapanny tamat puasa pengen beli baju over oll dan sapatu guricak gurinong buatan cibaduyut biar keren,sugan eta ge #DCDCSubStereo",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36989,,neni_yuliani,,1116,2933,','nan,"'@ozradiobandung harapanny tamat puasa pengen dihalalin sama camer ,krena pacar pengen ngehalalin,camer masih ngeharamin alasanny blum cukup duit cenah bisi ngariweuhkn,beli baju bedug anakny jg msh dibeliin patungan,kmha atuh pacarku gening ribet #DCDCSubStereo",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36990,,ariefNPrayoga,,1963,1708,','nan,'acarakan lagi dong min di ciamis kita jigrak-jigrak bareng lagi di bulan ramadhan???? ngabuburit bersama @DjarumCoklat  @burgerkill @agung_hellfrog,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36991,,AwayPnd,,4531,2246,','nan,'@DjarumCoklat Kapan jadwal ke daerah pangandaran jawa barat ciamis selatan di tunggu ke datang nya di obyek wisata,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36992,,arifiandhanu,,2922,693,','nan,'Ga ada jin kaya di iklan djarum coklat ya? Yg bisa nawarin kuberi satu permintaan langsung terkabul wkwk,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36993,,cuplikcom,,1561,629,','nan,'Shogood | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/AgkAFtOcfYk?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36994,,cuplikcom,,1561,629,','nan,'Sakit Hati | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/SlspHyxOEQs?a&nbsp; via @YouTubehttp://youtu.be/SlspHyxOEQs?a&nbsp;,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36995,,cuplikcom,,1561,629,','nan,'Sakit Hati | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/SlspHyxOEQs?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36996,,cuplikcom,,1561,629,','nan,'PHP | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/eH-WSDKLB9I?a&nbsp; via @YouTubehttp://youtu.be/eH-WSDKLB9I?a&nbsp;,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36997,,cuplikcom,,1561,629,','nan,'PHP | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/eH-WSDKLB9I?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36998,,cuplikcom,,1561,629,','nan,'Pacaran Jaman Sekarang | Substreet | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/QBoEHagKeVg?a&nbsp; via @YouTubehttp://youtu.be/QBoEHagKeVg?a&nbsp;,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
36999,,cuplikcom,,1561,629,','nan,'Pacaran Jaman Sekarang | Substreet | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/QBoEHagKeVg?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37000,,WillyRawsk,,276,1816,','nan,"'Oggy willyanto,harapan saya Kalo puasa tamat,nanti pas istri saya lahiran ingin punya anak yg soleh taat ibadah dan bisa gigitaran lagu metal. #DCDCsubstereo",22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37001,,cuplikcom,,1561,629,','nan,'Kembali | Substreet | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/9z5YIyZ1RVU?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37002,,cuplikcom,,1561,629,','nan,'Kau Tercipta bukan Untukku | Substreet | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/HBgbtZx8gaM?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37003,,cuplikcom,,1561,629,','nan,'Kau Curi Pacarku | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/jdyXQDEyZOI?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37004,,cuplikcom,,1561,629,','nan,'Curi Curi Pandang | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/7U6CD5KGdLU?a&nbsp; via @YouTubehttp://youtu.be/7U6CD5KGdLU?a&nbsp;,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37005,,cuplikcom,,1561,629,','nan,'Could You Be Loved | Substreet | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/TZEQXcNpK1s?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37006,,cuplikcom,,1561,629,','nan,'Bersamamu | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/CBOslwtj2fA?a&nbsp; via @YouTubehttp://youtu.be/CBOslwtj2fA?a&nbsp;,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37007,,cuplikcom,,1561,629,','nan,'Bersamamu | Radio SKA | SuperMusicID 8th Anniversary HMM POLINDRA: http://youtu.be/CBOslwtj2fA?a&nbsp; via @YouTube,22-05-18,,,,,,,,,,,Djarum,,,,,IG,
37008,,"""irfansib""",,3773,1482,','nan,'w/ living legends Mr. @addy_gembel of @forgotten_official \nBack at @dcdc.official SHOUT OUT! DAY\n\n#dcdcshoutout #dcdcshoutoutday #theeastbandung,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37009,,"""konongyadi""",,1553,2475,','nan,'Untuk teman2 yang pernah tampil d #dcdcshoutlembang d harapkan untuk bisa datang d acara ngabuburit bareng sekalian silaturahmi dengan band yang pernah tampil d #dcdcshoutout \n#ngadoors,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37010,,"""dcdcshoutout""",,891,1740,','nan,"'Setelah Cianjur, DCDC ShoutOut! Ngabuburit bakal berangkat ke Allegra Cafe, Sukabumi tanggal 27 Mei 2018!\n.\nKita ngabuburit bareng 4 Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, \u0026 @manjasad), band DCDC ShoutOut! @suardantemaram \u0026 @rastainpeace.official, sharing session dari @agc_music_school, dan ditemani oleh @sonibebek sebagai host.\n.\nBakal ada clothing berkualitas juga di DCDCs Friends Trade Market dan buka bareng teman-teman komunitas.\n.\nMerapat lebih cepat! Acara ini gratis untuk 18+.\n.\nCoklatfriends, kota mana lagi yang harus kami datangi?\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit\n#DjanganBerisikBerbedaBedaBersamaSama\n#DjarumCoklatDotCom \n#DCDC",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37011,,"""pochietirta""",,5901,1580,','nan,'Lembang bandung cimahi hayu merapat tgl 25 ada kami di dcdc shoutout lap koni jabar padasuka cimahi.. #dcdcshoutout\n#dcdcofficial\n#karindinglembang\n#krammerrecords\n#karindingsabandungen\n#bukber\n#ramadhanceria\n#karindingnusantara\n#senimanjawabarat\n#tongadugeuliscinghademanah,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37012,,"""karindingkeosofficial""",,623,2197,','nan,'Lembang bandung cimahi hayu merapat tgl 25 ada kami di dcdc shoutout lap koni jabar pada suka cimahi.... #dcdcshoutout\n#dcdcofficial\n#karindinglembang\n#krammerrecords\n#karindingsabandungen\n#bukber\n#ramadhanceria\n#karindingnusantara\n#senimanjawabarat\n#tongadugeulissinghademanah,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37013,,"""dcdcshoutout""",,891,1740,','nan,"'Kota selanjutnya untuk DCDC ShoutOut! Ngabuburit adalah Cianjur! Acara ini diselenggarakan tanggal 26 Mei 2018 di Area Pujasera Cipanas, Cianjur.\n.\nDi sini, bakal ada penampilan spesial dari band DCDC ShoutOut!, @dope_centre dan @melodrama_official! Tentunya 4 Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, \u0026 @manjasad) juga bakal talkshow nemenin waktu ngabuburit lo. Bakal ada bagi-bagi edukasi juga dari @agc_music_school, dan ditemani @sonibebek yang jadi host di acara ini!\n.\nSelain acara musik, ada juga DCDCs Friend Trade Market dari beragam clothing berkualitas dan buka bareng teman-teman komunitas.\n.\nMerapat lebih cepat!\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjanganBerisikBerbedaBedaBersamaSama \n#DjarumCoklatDotCom \n#DCDC",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37014,,"""suardantemaram""",,5644,2913,','nan,"'Kota ketiga DCDC ShoutOut Ngabuburit!\nBuka bareng DCDC Community. Sukabumi,\n\nAllegra Cafe, Jalan Suryakencana no. 89,\u00a0\nKota Sukabumi ( sebrang hotel taman sari belokan Rs. Bunut keatas sedikit arah selabintana )\u00a0\nMinggu, 27 Mei 2018\nMulai pukul 14.00 s/d Selesai... .\nTalkshow Empat Presiden\n(@pidibaiq,\u00a0@alzastrouw,\u00a0@budi_dalton_official,\u00a0@manjasad),\nSharing Session\u00a0@agc_music_school, DCDCs Friends Trade Market\n.\nDCDC ShouTOut Performance :\u00a0\n@suardantemaram\u00a0\n@rastainpeace.official\n\n#DCDCSHOUTOUT\u00a0\n#DCDCShoutOutNgabuburit\u00a0\n#DjarumCoklatDotCom\u00a0\n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37015,,"""rezadjmukti.official""",,1600,1520,','nan,"'Kota ketiga DCDC ShoutOut Ngabuburit!\nBuka bareng DCDC Community. Sukabumi,\n\nAllegra Cafe, Jalan Suryakencana no. 89, \nKota Sukabumi ( sebrang hotel taman sari belokan Rs. Bunut keatas sedikit arah selabintana ) \nmulai pukul 14.00 s/d Selesai\n.\nTalkshow Empat Presiden\n(@pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad)\n.\n.\nSharing Session @agc_music_school, DCDCs Friends Trade Market .\n.\nDCDC ShouTOut Performance : - SUAR DAN TEMARAM\n- RASTAIN PEACE .\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjarumCoklatDotCom \n#DCDC\n#DjanganBerisikBerbedaBedaBersamaSama\n#Reggaeindonesia\n#sukabumievent\n#brotherinpeace\n#jamaicansound",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37016,,"""melodrama_official""",,5291,693,','nan,'Dont miss it !!! @dcdcshoutout @dcdc.official \n#dcdcshoutout #dcdcshoutoutday  #DjanganBerisikBerbedaBedaBersamaSama #DjarumCoklatDotCom #DCDC #DCDCShoutOutNgabuburit #dcdcshoutoutcianjur,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37017,,"""media.nasional""",,5065,611,','nan,"'Di bulan puasa kali ini, ada kejutan untuk kalian, ikutan gabung di keseruan DCDC ShoutOut Ngabuburit! Buka bareng DCDC Community dan @dcdcshoutout performance.\n.\nTalkshow Empat Presiden @pidibaiq, @alzastrouw, @budi_dalton_official, @manjasad.\n.\nSharing Session with @iksanskuterofficial dan @agc_music_school.\n.\nDan yang wajib kalian kunjungi adalah DCDCs Friends Trade Market! .\nMulai tanggal 25 Mei sampai 2 Juni 2018 di Bandung Barat, Cianjur, Sukabumi, Kab. Bandung, Garut, dab Tasikmalaya.\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DCDC\n#medianasional \n#masukmedianasional",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37018,,"""visitcianjur""",,4881,694,','nan,"'DCDC ShoutOut! Ngabuburit \nAcara ini diselenggarakan tanggal 26 Mei 2018 di Area Pujasera Cipanas, Cianjur.\n.\nDi sini, bakal ada penampilan spesial dari band DCDC ShoutOut!, @dope_centre dan @melodrama_official! Tentunya 4 Presiden (@pidibaiq, @alzastrouw, @budi_dalton_official, \u0026 @manjasad) juga bakal talkshow nemenin waktu ngabuburit lo. Bakal ada bagi-bagi edukasi juga dari @agc_music_school, dan ditemani @sonibebek yang jadi host di acara ini!\n.\nSelain acara musik, ada juga DCDCs Friend Trade Market dari beragam clothing berkualitas dan buka bareng teman-teman komunitas.\n.\nMerapat lebih cepat!\n.\n#DCDCSHOUTOUT \n#DCDCShoutOutNgabuburit \n#DjanganBerisikBerbedaBedaBersamaSama \n#DjarumCoklatDotCom \n#DCDC",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37019,,"""flightandstereo""",,4168,2761,','nan,"'DCDC SHOUTOUT Ngabuburit \n25 mei 2018 @headen_barbercoffee_cmh \nAkan ada ngobrol2 seru bareng 4 presiden @budi_dalton_official @alzastrouw @manjasad @pidibaiq \nSharing session dari @agc_music_school, penampilam akustik dari band DCDC ShoutOut! DCDCs Friend Market, dan buka bareng teman2 komunitas dan 50 anak yatim.\n\nMerapat kawan\nJangan sampai kelewat ya acara mulai pukul 15.00\n\n#DCDC \n#dcdcshoutout \n#dcdcshoutoutngabuburit \n#djarumcoklatdotcom \n#like4like #likeforlike #likeforfollow #lfl #lff  #fff",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37020,,"""yansentertainment""",,4116,562,','nan,"'DCDC SHOUTOUT Ngabuburit \n25 mei 2018 @headen_barbercoffee_cmh \nAkan ada ngobrol2 seru bareng 4 presiden @budi_dalton_official @alzastrouw @manjasad @pidibaiq \nSharing session dari @agc_music_school, penampilam akustik dari band DCDC ShoutOut! DCDCs Friend Market, dan buka bareng teman2 komunitas dan 50 anak yatim.\n\nMerapat kawan\nJangan sampai kelewat ya acara mulai pukul 15.00\n\n#DCDC \n#dcdcshoutout \n#dcdcshoutoutngabuburit \n#djarumcoklatdotcom \n#like4like #likeforlike #likeforfollow #lfl #lff  #fff",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37021,,"""fadlyirmansyah""",,5013,1493,','nan,'DCDC Shoutout ngabuburit @warungalamcibutak \n#dcdc \n#dcdcshoutout \n#djarumcoklatdotcom,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37022,,"""osaka_orkes""",,1075,1741,','nan,'At backstage DCDC Humiliation karnaval genosida tour kemarin.... #osakaorkes\n#majalengkadigoyang\n#blalktuk\n#dcdcshoutout\n#dcdcmusikkita,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37023,,"""tofansyafardian""",,5064,2586,','nan,'#dcdcshoutout #dcdcshoutoutday #DCDC,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37024,,ardanradio,,565,59675,','nan,'Pengen dapet uang tunai 250rb? Ikutan yuks kuis Ardan Ngejamz SuperMusicID pakai hashtag ya! Apa band rock andalan kamu? Dan gimana aksi panggungnya?!” #ArdanNgejamz #SuperMusicID CumaDiArdan pic.twitter.com/RASX49N9iX,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37025,,ardanradio,,565,59675,','nan,"'Insan Muda, Track “Gairah Sia - Sia” dari @neuroticINA ini ternyata terinspirasi dari Tokyo Love Story loh...  #ArdanNgejamz #SuperMusicID pic.twitter.com/gRSPwB85Mv",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37026,,i_noviyanto,,404,2368,','nan,'@DjarumCoklat Sy sdh daftar di dcdc nama band sy babaloon smoga bisa ikut meramaikan dcdc radio.trima kasih,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37027,,auliaaammm,,4290,1966,','nan,'@ozradiobandung Daann harapan terbesarnya sih ya tetep dapet THR dari dcdc soalnya juli mau jalan jalan sm doi neeeehhh wkwk #DCDCSubStereo,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37028,,auliaaammm,,4290,1966,','nan,'@ozradiobandung Harapan terbesar kalo beres puasa 1bulan full itu bakalan jajan ayam crispy banyak soalnya dapet THR dari dcdc eheheheeee,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37029,,masdin_annisa,,1808,1889,','nan,'@ozradiobandung Harapan aku kalau beresin puasa satu bulan itu mau makan bebas dan pastinya banyak dapat THR dari keluarga supaya bisa liburan ? #DCDCSubStereo,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37030,,IkhfaDwiaji,,3314,2944,','nan,'Ngabuburit dulu euy ?  Ningali si abah perform v:   Djarum Coklat,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37031,,KajoeKoembotj,,2475,2731,','nan,"'@reiagra @GOAL_ID Sebungkus djarum coklat, cocok lah buat cr",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37032,,ardanradio,,565,59675,','nan,"'Yups! Udah ada @neuroticINA nih Insan Muda di lobby Ardan! Jangan sampe malem kamu jadi sia - sia deh, kalau sampe gak dengerin live performancenya mereka nanti bawain track gairah sia - sia   #ArdanNgejamz  #SuperMusicID pic.twitter.com/aFcVeRQSYb",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37033,,Irfansib_,,4710,1969,','nan,'w/ living legends Mr. @addy_gembel of @forgotten_official  Back at @dcdc.official SHOUT OUT! DAY  #dcdcshoutout #dcdcshoutoutday #theeastbandung,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37034,,yudielesmana_,,5606,568,','nan,'U2 Suka banget ama perfomenya Apalagi Ada Bono bahkan Music Rock pun bisa nyatu Dengan Kygo di lagu Youre The Best Thing About Me #ArdanNgejamz #SuperMusicid,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37035,,R_putrianugrah,,4521,2922,','nan,'SIMPLE PLAN! Aksi panggungnya itu keren bgt jd ga heran klo penonton pada antusias. Disamping itu lagu2nya yg easy listening. Satu lagu andalan Perfect yg sdh jd lagi kebangsaanku ehe #ArdanNgejamz #SuperMusicID,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37036,,ardanradio,,565,59675,','nan,"'Setelah cabut dari salah satu band pop ternama di Indonesia sebagai Bassist, Akhirnya Jmono ini ngebentuk @neuroticINA ditahun 2012!   #ArdanNgejamz  #SuperMusicID pic.twitter.com/19HDMkEwan",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37037,,mu_amarr,,5180,2784,','nan,'Repostt..  #supermusicid #idare https://www.instagram.com/p/BjHVx0pHwep/?utm_source=ig_twitter_share&amp;igshid=14ps9ppp443l0&nbsp;…,23-05-18,,,,,,,,,,,Djarum,,,,,IG,
37038,,ardanradio,,565,59675,','nan,"'Malam ini! #ArdanNgejamz #SuperMusicID bakalan seru banget! Karna kita bakal kedatengan @neuroticINA Buat Insan Muda yang mau liat live performance mereka, dateng langsung aja ke Ardan Radio! GRATIS!!!  #ArdanNgejamz #SuperMusicID #CumaDiArdanpic.twitt",23-05-18,,,,,,,,,,,Djarum,,,,,IG,
